,cluster,cline,drug,Emax_normalized,AAr,IC50,logEC50,Emax
16033,[2],NCIH1694,R-428,-0.233344647,0.541579,2.88E-06,-5.539102157,-0.226687475
16034,[3],NCIH1836,R-428,0.872764121,0.698321291,1.98E-06,-5.70333481,0.888364464
16035,[3],NCIH1876,R-428,-1.935329909,0.543457839,2.93E-06,-5.527243551,-2.033184517
16036,[3],NCIH1930,R-428,-0.053994753,0.34606899,4.53E-06,-5.343901798,-0.055154232
16037,[4],NCIH196,R-428,-87.58458667,0.317992271,5.58E-06,-5.022276395,-85.50442725
16038,[3],NCIH1963,R-428,0.33105569,0.782494246,1.65E-06,-5.785156152,0.358585069
16039,[1],NCIH2029,R-428,-16.56315613,0.228731656,6.20E-06,-5.176525771,-16.7091387
16040,[4],NCIH2066,R-428,-1.191240185,0.331728469,4.71E-06,-5.325138859,-1.083859724
16041,[3],NCIH2081,R-428,1.513185385,0.529272153,2.91E-06,-5.537602002,1.480554193
16042,[3],NCIH209,R-428,-127.6950945,0.699236928,2.97E-06,-4.793174124,-122.7421134
16043,[4],NCIH211,R-428,-0.1377501,0.708894731,1.97E-06,-5.705533774,-0.134455036
16044,,NCIH2141,R-428,-66.46086734,0.342792348,5.25E-06,-5.084600165,-66.32076596
16045,[2],NCIH2171,R-428,0.900227935,0.773123572,1.66E-06,-5.779891912,0.92222064
16046,[2],NCIH446,R-428,0.209533955,0.337839551,4.60E-06,-5.338187314,0.212516223
16047,[1],NCIH510,R-428,0.836574743,0.687065245,2.04E-06,-5.692503962,0.851521304
16048,[2],NCIH524,R-428,0.201154934,0.584043229,2.60E-06,-5.585026652,0.227496523
16049,[2],NCIH526,R-428,-0.888478741,0.586379743,2.63E-06,-5.578396073,-0.952031702
16050,[3],NCIH69,R-428,0.916877807,0.605903783,2.46E-06,-5.610833916,0.9063945
16051,,NCIH69/CPR,R-428,0.83886635,0.693815198,2.01E-06,-5.698970004,0.841884946
16052,,NCIH69/LX10,R-428,0.841826429,0.674528443,2.11E-06,-5.679853714,0.811528407
16053,,NCIH69VCR/R,R-428,-9.878163175,0.684208032,2.27E-06,-5.595166283,-9.248547947
16054,[2],NCIH82,R-428,1.180502926,0.722971805,1.86E-06,-5.730487056,1.215173942
16055,[4],NCIH841,R-428,-27.68112237,0.399520518,4.47E-06,-5.252588192,-28.03941874
16056,[3],NCIH889,R-428,-10.20725467,0.198405536,6.52E-06,-5.170696227,-10.29289285
16057,[1],SHP77,R-428,-0.37196051,0.343717997,4.55E-06,-5.341988603,-0.357490098
16058,[4],SW1271,R-428,-15.23765789,0.455215407,3.82E-06,-5.364516253,-14.82792724
16059,[1],COLO668,R-547,-2.418000284,0.991277062,1.08E-06,-5.954677021,-2.410412472
16060,[1],CORL88,R-547,14.73355538,0.51462296,3.60E-05,-4.795880017,14.50884464
16061,[3],CORL47,R-547,44.46898686,0.7307572,2.60E-06,-6.30980392,45.96914884
16062,[4],DMS114,R-547,-49.04596603,2.017928909,2.21E-07,-5.675717545,-53.03681858
16063,[2],DMS273,R-547,2.320930947,0.932448061,1.21E-06,-5.935542011,2.224272636
16064,[1],DMS53,R-547,-13.71557338,1.153028889,1.21E-06,-5.709965389,-14.43006954
16065,[3],DMS79,R-547,35.41928988,0.380428017,4.01E-06,-5.585026652,36.83802154
16066,[4],NCIH1048,R-547,13.13986464,1.518374351,2.02E-07,-6.747146969,13.28191023
16067,[3],NCIH1092,R-547,10.77571918,0.75253012,1.54E-06,-5.844663963,10.30148074
16068,[3],NCIH1105,R-547,1.125837076,0.730190423,1.84E-06,-5.73754891,1.065812802
16069,[4],NCIH1341,R-547,24.06829977,0.710083763,1.29E-06,-5.935542011,25.44407548
16070,[3],NCIH1436,R-547,14.26598239,0.570336446,2.39E-06,-5.663540266,13.29218598
16071,[3],NCIH146,R-547,12.67682919,1.049814293,1.03E-06,-6.142667504,12.11177403
16072,[3],NCIH1618,R-547,3.213907547,1.264663659,6.34E-07,-6.237321436,3.210874823
16073,[2],NCIH1694,R-547,11.54182972,0.712562149,1.69E-06,-5.804100348,10.47068984
16074,[3],NCIH1836,R-547,-18.4440652,0.894235995,2.36E-06,-5.381951903,-18.05984191
16075,[3],NCIH1876,R-547,-79.12080284,1.724035958,4.53E-07,-5.050122296,-92.67681938
16076,[3],NCIH1930,R-547,15.94447279,1.243564147,8.13E-07,-6.372634143,16.47923019
16077,[4],NCIH196,R-547,40.50846963,0.519913102,1.70E-06,-5.872895202,41.16518524
16078,[3],NCIH1963,R-547,-42.29430187,1.179724062,9.93E-07,-5.575118363,-37.65544161
16079,[1],NCIH2029,R-547,16.04675351,0.32286662,4.46E-06,-5.384049948,16.65342564
16080,[4],NCIH2066,R-547,-2.712611931,0.934980869,1.90E-06,-5.684029655,-2.63717651
16081,[3],NCIH2081,R-547,13.99031301,0.992866809,9.51E-07,-6.139661993,14.12255769
16082,[3],NCIH209,R-547,0.40613469,1.119071277,8.24E-07,-6.087777943,0.416887763
16083,[4],NCIH211,R-547,-36.35247864,1.675685821,3.52E-07,-5.950781977,-39.1668534
16084,,NCIH2141,R-547,9.304114327,0.651322035,2.04E-06,-5.716698771,9.779871802
16085,[2],NCIH2171,R-547,-19.47123484,1.61710385,3.58E-07,-6.171340103,-20.78061596
16086,[2],NCIH446,R-547,-2.835089544,1.423428804,4.45E-07,-6.317854924,-2.929520463
16087,[1],NCIH510,R-547,-64.23485433,2.121057539,1.92E-07,-5.403402904,-81.78509462
16088,[2],NCIH524,R-547,-28.60857551,2.70175428,3.87E-08,-6.730487056,-39.76762964
16089,[2],NCIH526,R-547,-61.67694447,1.47490298,6.06E-07,-5.450996738,-61.97500663
16090,[3],NCIH69,R-547,19.78386538,1.304002417,5.02E-07,-6.590066877,20.09105096
16091,,NCIH69/CPR,R-547,23.83665338,1.193944182,5.69E-07,-6.549750892,24.47528126
16092,,NCIH69/LX10,R-547,47.63496341,0.634515937,4.24E-06,-6.208309351,51.41200873
16093,,NCIH69VCR/R,R-547,-15.46492583,3.801658633,7.76E-12,-6.431798276,-36.18205495
16094,[2],NCIH82,R-547,0.358460764,1.517730904,3.14E-07,-6.507239611,0.374046612
16095,[4],NCIH841,R-547,-46.4741835,1.110092211,1.18E-06,-5.468521083,-49.66695967
16096,[3],NCIH889,R-547,-220.0709614,0.208382426,8.10E-06,-4.607303047,-199.2334671
16097,[1],SHP77,R-547,-1.96332128,0.735566565,1.89E-06,-5.714442691,-1.749514648
16098,[4],SW1271,R-547,0.907619387,0.838681991,1.43E-06,-5.847711656,0.874593569
16099,[1],COLO668,R-788,-136.1544924,0.191758333,1.11E-05,-4.452225295,-134.2810933
16100,[1],CORL88,R-788,99.37635666,0.010627378,,-6.417936637,99.25012813
16101,[3],CORL47,R-788,29.08823443,0.165759154,1.13E-05,-5.139661993,29.73012767
16102,[4],DMS114,R-788,6.803550822,1.071537155,8.28E-07,-6.13430394,6.897554443
16103,[2],DMS273,R-788,56.91250623,0.197859975,,-5.453457337,52.51573291
16104,[1],DMS53,R-788,17.3749177,0.375878522,1.05E-05,-5.193820026,17.1262905
16105,[3],DMS79,R-788,105.4535152,0,,-4.437707136,110.859342
16106,[4],NCIH1048,R-788,-89.68075341,1.1225349,1.31E-06,-5.025488307,-94.79482528
16107,[3],NCIH1092,R-788,68.73631717,0.107575136,,-5.251037139,71.07689834
16108,[3],NCIH1105,R-788,6.96263543,0.340059534,5.77E-06,-5.280668713,7.218604551
16109,[4],NCIH1341,R-788,-5.482028097,0.851309552,1.52E-06,-5.787812396,-5.40904358
16110,[3],NCIH1436,R-788,-13.89030797,0.187552165,7.50E-06,-5.083546051,-14.07115575
16111,[3],NCIH146,R-788,-184.2993799,0.163588452,9.18E-06,-4.632644079,-181.2121767
16112,[3],NCIH1618,R-788,-282.9711559,0.216072103,7.30E-06,-4.681936665,-280.6373764
16113,[2],NCIH1694,R-788,47.05778709,0.363176749,7.94E-06,-5.677780705,48.92908503
16114,[3],NCIH1836,R-788,38.12169516,0.152336603,1.24E-05,-5.183096161,39.33469872
16115,[3],NCIH1876,R-788,-3.20012439,0.516389728,3.43E-06,-5.447331784,-3.336137248
16116,[3],NCIH1930,R-788,-126.9928338,0.138450093,1.06E-05,-4.634512015,-126.7553703
16117,[4],NCIH196,R-788,44.58278163,0.439269174,1.02E-05,-5.756961951,44.32882385
16118,[3],NCIH1963,R-788,-32.12799968,0.341035449,5.26E-06,-5.161780778,-34.53262756
16119,[1],NCIH2029,R-788,45.38194669,0.136349459,0.000243119,-4.793174124,44.79017432
16120,[4],NCIH2066,R-788,-2.960650417,0.444893864,3.92E-06,-5.393618635,-2.770620691
16121,[3],NCIH2081,R-788,-70.94567613,0.05042068,1.10E-05,-4.8569852,-69.92073293
16122,[3],NCIH209,R-788,-180.8568837,0.022727211,1.04E-05,-4.903089987,-176.781614
16123,[4],NCIH211,R-788,-247.0151988,0.423188975,5.18E-06,-4.515700161,-239.3234405
16124,,NCIH2141,R-788,-16.68956932,0.180422701,7.24E-06,-5.100179498,-16.97241989
16125,[2],NCIH2171,R-788,-0.098601414,0.474138962,3.44E-06,-5.463441557,-0.105837761
16126,[2],NCIH446,R-788,-51.86869075,0.424644839,5.66E-06,-4.920818754,-53.66188164
16127,[1],NCIH510,R-788,-11.7930922,0.370062793,4.87E-06,-5.261219442,-11.83077938
16128,[2],NCIH524,R-788,-106.4583887,0.245863907,1.09E-05,-4.434152181,-105.3053095
16129,[2],NCIH526,R-788,-184.836149,0.290913319,7.21E-06,-4.557520231,-185.8250374
16130,[3],NCIH69,R-788,-18.13421087,0.434501004,4.24E-06,-5.289882635,-18.43951141
16131,,NCIH69/CPR,R-788,-13.1218853,0.335290706,4.99E-06,-5.261219442,-13.32299333
16132,,NCIH69/LX10,R-788,24.06109318,0.676957077,2.89E-06,-5.829738285,24.05514922
16133,,NCIH69VCR/R,R-788,46.52956369,0.635873125,1.51E-06,-6.189095719,46.50500594
16134,[2],NCIH82,R-788,50.99277824,0.143326972,,-5.261219442,52.09446707
16135,[4],NCIH841,R-788,1.35348722,0.566879232,2.82E-06,-5.555955204,1.266019208
16136,[3],NCIH889,R-788,-51.96507752,0.111298838,1.07E-05,-4.821023053,-51.19908928
16137,[1],SHP77,R-788,36.61443103,0.120261176,1.37E-05,-5.106793247,37.057791
16138,[4],SW1271,R-788,50.11224791,0.220470162,,-5.442492798,49.58844187
16139,[1],COLO668,RAF-265,15.595034,0.372016958,6.54E-06,-5.317854924,15.4874555
16140,[1],CORL88,RAF-265,3.911557154,0.310283471,7.08E-06,-5.176525771,3.959772294
16141,[3],CORL47,RAF-265,-51.74105312,0.403053167,8.21E-06,-4.665546249,-52.45781199
16142,[4],DMS114,RAF-265,24.53423352,1.42731483,2.44E-07,-6.886056648,23.68163487
16143,[2],DMS273,RAF-265,-79.1031204,0.127611,1.02E-05,-4.774690718,-74.02799548
16144,[1],DMS53,RAF-265,38.34275979,0.276027624,1.19E-05,-5.367542708,37.92365776
16145,[3],DMS79,RAF-265,-162.5808548,0.65653932,3.50E-06,-4.536107011,-163.9899182
16146,[4],NCIH1048,RAF-265,-157.8768608,0.578992884,4.51E-06,-4.408935393,-154.9123702
16147,[3],NCIH1092,RAF-265,-306.6573383,0.21804888,7.32E-06,-4.649751982,-298.9536794
16148,[3],NCIH1105,RAF-265,-3.352970707,0.851080205,1.55E-06,-5.787812396,-3.39662538
16149,[4],NCIH1341,RAF-265,-93.59195382,1.199906926,1.30E-06,-4.790484985,-93.76474441
16150,[3],NCIH1436,RAF-265,18.77657239,0.32429997,4.42E-06,-5.397940009,19.88163656
16151,[3],NCIH146,RAF-265,-62.51916816,0.656343109,4.03E-06,-4.826813732,-62.03110173
16152,[3],NCIH1618,RAF-265,3.011908371,0.679553764,2.02E-06,-5.701146924,2.980906906
16153,[2],NCIH1694,RAF-265,-52.74326633,0.53479025,5.95E-06,-4.739928612,-50.88761437
16154,[3],NCIH1836,RAF-265,-144.043942,0.445229567,6.91E-06,-4.296708622,-143.940934
16155,[3],NCIH1876,RAF-265,-44.22804698,1.026677626,1.39E-06,-5.441291429,-45.30993821
16156,[3],NCIH1930,RAF-265,4.289379437,0.427431059,5.15E-06,-5.320572103,4.306959283
16157,[4],NCIH196,RAF-265,47.80429994,0.534042249,4.52E-05,-5.946921557,48.70516289
16158,[3],NCIH1963,RAF-265,-0.504576299,0.904244447,1.30E-06,-5.882728704,-0.520075619
16159,[1],NCIH2029,RAF-265,23.40709286,0.25778746,1.14E-05,-5.164943898,23.60448754
16160,[4],NCIH2066,RAF-265,-226.0663983,0.551246696,4.17E-06,-4.448550002,-226.4378706
16161,[3],NCIH2081,RAF-265,5.00378514,0.59050198,2.67E-06,-5.600326279,5.187187195
16162,[3],NCIH209,RAF-265,32.25499857,1.263685592,4.04E-07,-6.8569852,30.88879637
16163,[4],NCIH211,RAF-265,8.328877788,0.830833957,1.72E-06,-5.844663963,8.009743402
16164,,NCIH2141,RAF-265,33.08182452,0.137078948,1.03E-05,-5.156144577,33.37886219
16165,[2],NCIH2171,RAF-265,46.21822879,0.260837704,6.64E-06,-5.482804102,44.3475761
16166,[2],NCIH446,RAF-265,-97.95093433,0.371437931,8.30E-06,-4.462180905,-98.52506452
16167,[1],NCIH510,RAF-265,30.1696933,0.316587647,7.11E-06,-5.397940009,30.75672472
16168,[2],NCIH524,RAF-265,39.71508064,1.172446025,2.85E-07,-6.943095149,41.28111243
16169,[2],NCIH526,RAF-265,51.11604885,0.924563247,,-6.879426069,48.45239236
16170,[3],NCIH69,RAF-265,12.39000078,0.406965579,5.08E-06,-5.384049948,12.5665416
16171,,NCIH69/CPR,RAF-265,24.12248596,0.120567663,1.07E-05,-5.079354999,24.53526784
16172,,NCIH69/LX10,RAF-265,-38.53539621,0.303675149,5.92E-06,-5.084072788,-38.00396663
16173,,NCIH69VCR/R,RAF-265,-80.75320434,0.311507984,5.65E-06,-5.031517051,-80.34712557
16174,[2],NCIH82,RAF-265,-537.3115773,0.045328348,9.55E-06,-4.860120914,-490.4399221
16175,[4],NCIH841,RAF-265,-120.6101583,0.791128374,3.63E-06,-4.297569464,-118.5730564
16176,[3],NCIH889,RAF-265,45.89431994,0.195582015,0.000150928,-5.04383157,45.20548891
16177,[1],SHP77,RAF-265,-131.7650265,0.17788626,1.15E-05,-4.46470588,-128.1406752
16178,[4],SW1271,RAF-265,-7.042408926,0.611964432,2.61E-06,-5.554395797,-6.823434935
16179,[1],COLO668,Raloxifene,-349.4706131,0.110909437,1.55E-05,-4.076755981,-349.7017023
16180,[1],CORL88,Raloxifene,39.92382524,1.300182709,1.25E+61,14.77597433,50.1007716
16181,[3],CORL47,Raloxifene,66.40346478,0.358142218,,-6.066006836,70.26476703
16182,[4],DMS114,Raloxifene,-67.6077643,0.077939962,2.41E-05,-4.319664487,-68.25084746
16183,[2],DMS273,Raloxifene,94.6715281,0.047867806,,-5.665546249,94.68863165
16184,[1],DMS53,Raloxifene,-599.9296918,0.040860015,1.41E-05,-4.395773947,-597.0750289
16185,[3],DMS79,Raloxifene,65.23442557,0.015259334,,-4.924453039,67.91721096
16186,[4],NCIH1048,Raloxifene,4.362626025,0.054680931,2.68E-05,-4.596879479,4.334583486
16187,[3],NCIH1092,Raloxifene,93.87752214,0.257292356,,-7.795880017,96.49292982
16188,[3],NCIH1105,Raloxifene,-77.81995419,0.082326446,1.24E-05,-4.714442691,-77.27584171
16189,[4],NCIH1341,Raloxifene,24.66516367,0.345241982,8.10E-06,-5.338187314,24.16125217
16190,[3],NCIH1436,Raloxifene,-14.06604815,0.114722502,1.24E-05,-4.847711656,-14.52351881
16191,[3],NCIH146,Raloxifene,79.22422188,0.098804567,,-5.473660723,85.70314872
16192,[3],NCIH1618,Raloxifene,74.76139922,0.782632584,,-7.455931956,92.25698314
16193,[2],NCIH1694,Raloxifene,-123.4129941,0.068964338,1.33E-05,-4.614393726,-124.5744143
16194,[3],NCIH1836,Raloxifene,-18.47025889,0.07364686,1.18E-05,-4.876148359,-19.08209155
16195,[3],NCIH1876,Raloxifene,66.93323703,0.107374684,,-5.293282218,66.79028376
16196,[3],NCIH1930,Raloxifene,79.17684383,0.034295285,,-5.122053048,85.09274306
16197,[3],NCIH1963,Raloxifene,74.48697345,0.066005656,,-5.148130399,75.13001584
16198,[1],NCIH2029,Raloxifene,-81.61488913,0.168876919,1.83E-05,-4.280668713,-81.38054528
16199,[4],NCIH2066,Raloxifene,91.21819082,0.167782605,,-6.11463878,94.91611625
16200,[3],NCIH2081,Raloxifene,-131.3118697,0.131836503,1.50E-05,-4.353596274,-125.7280151
16201,[3],NCIH209,Raloxifene,-91.99144674,0.046488017,1.19E-05,-4.787812396,-88.36675836
16202,[4],NCIH211,Raloxifene,73.23910846,0.099679338,,-5.370590401,71.71832814
16203,,NCIH2141,Raloxifene,-39.38150713,0.070557086,1.86E-05,-4.573488739,-39.38307585
16204,[2],NCIH2171,Raloxifene,5.942272417,0.063612615,1.76E-05,-4.782516056,5.926072698
16205,[2],NCIH446,Raloxifene,78.30642963,0.055016293,,-5.187086643,80.47225619
16206,[1],NCIH510,Raloxifene,-51.73710277,0.083126095,1.10E-05,-4.838631998,-52.63508964
16207,[2],NCIH524,Raloxifene,-102.9106717,0.143517347,0.000577943,-2.004032982,-113.8421365
16208,[2],NCIH526,Raloxifene,-70.95912729,0.03346425,2.30E-05,-4.432973634,-71.79287468
16209,[3],NCIH69,Raloxifene,-39.51989085,0.557557308,6.23E-06,-4.787812396,-41.4288154
16210,,NCIH69/CPR,Raloxifene,-150.6221004,0.436562353,6.48E-06,-4.367542708,-156.5706247
16211,,NCIH69/LX10,Raloxifene,84.28452873,0.112257334,,-5.714442691,82.39034149
16212,,NCIH69VCR/R,Raloxifene,41.39446935,0.226656376,0.000212898,-4.841637508,42.06825992
16213,[2],NCIH82,Raloxifene,86.39606747,0.413038575,,-4.185752404,92.41704233
16214,[4],NCIH841,Raloxifene,81.17875936,0.024321368,,-5.063486258,78.29418218
16215,[3],NCIH889,Raloxifene,20.05230961,2.706739344,0.33977699,-7.586700236,34.67584047
16216,[1],SHP77,Raloxifene,87.57517089,0.067436737,,-5.42136079,90.12753725
16217,[4],SW1271,Raloxifene,-79.13565337,0.045038272,1.00E-05,-4.924453039,-75.98893133
16218,[1],COLO668,Ranitidine,87.31731179,0.447706826,,-8.006123085,88.83010832
16219,[1],CORL88,Ranitidine,94.75796652,0.158222239,,-8.018181393,95.03092698
16220,[3],CORL47,Ranitidine,98.57147438,0.040523013,,-6.823908741,101.4739903
16221,[4],DMS114,Ranitidine,90.51109274,0.596513569,,-5.714442691,100.9464688
16222,[2],DMS273,Ranitidine,90.88785213,0.52718171,,-6.177831921,98.13475348
16223,[1],DMS53,Ranitidine,95.24079957,0.298692688,,-5.723538196,98.24697712
16224,[3],DMS79,Ranitidine,91.55487165,0.54166533,,-5.585026652,101.9774093
16225,[4],NCIH1048,Ranitidine,76.85312481,0.844472182,,-6.806875402,86.80374447
16226,[3],NCIH1092,Ranitidine,96.56097047,0.206175636,,-6.003488328,103.6805911
16227,[3],NCIH1105,Ranitidine,97.20239911,0.047583063,,-6.701146924,101.0797512
16228,[4],NCIH1341,Ranitidine,56.7947976,1.580223096,,-7.580044252,73.76132257
16229,[3],NCIH1436,Ranitidine,94.6613737,0.036462533,,-5.684029655,96.75882504
16230,[3],NCIH146,Ranitidine,55.61000889,1.473495701,,-6.15739076,68.11793209
16231,[3],NCIH1618,Ranitidine,94.40864533,0.003536221,,-5.000869459,92.0133843
16232,[2],NCIH1694,Ranitidine,90.89056712,0.581204864,,-5.619788758,95.57772595
16233,[3],NCIH1836,Ranitidine,91.77451694,0.078306564,,-5.399027104,87.35442123
16234,[3],NCIH1876,Ranitidine,94.28104871,0.118086963,,-7.064492734,103.0976039
16235,[3],NCIH1930,Ranitidine,88.72251522,0.492268267,,-9.384049948,106.8446063
16236,[4],NCIH196,Ranitidine,97.2639607,0.177068226,,-5.528708289,99.1669797
16237,[3],NCIH1963,Ranitidine,94.98701778,0.063536687,,-6.26760624,95.77744484
16238,[1],NCIH2029,Ranitidine,97.16937427,0.167182275,,-6.083546051,100.6471546
16239,[4],NCIH2066,Ranitidine,94.10886479,0.351458852,,-6,85.0889858
16240,[3],NCIH2081,Ranitidine,94.5381085,0.300028985,,-6.507239611,97.207603
16241,[3],NCIH209,Ranitidine,28.25765623,3.095349631,6.26E-10,-9.314258261,97.83128422
16242,[4],NCIH211,Ranitidine,79.4648912,0.741468987,,-7.675717545,85.35985819
16243,,NCIH2141,Ranitidine,97.81167285,0.100959624,,-7.385102784,100.8821539
16244,[2],NCIH2171,Ranitidine,88.57133064,0.511733366,,-9.514278574,105.0026127
16245,[2],NCIH446,Ranitidine,96.33175601,0.09734267,,-6.705533774,100.2869519
16246,[1],NCIH510,Ranitidine,93.87452212,0.400535738,,-5.459670525,98.73690573
16247,[2],NCIH524,Ranitidine,97.94725688,0.105590766,,-6.006123085,100.5313211
16248,[2],NCIH526,Ranitidine,73.49269264,1.058999196,,6.162255086,87.13636365
16249,[3],NCIH69,Ranitidine,95.25602338,0.131917926,,-7.779891912,96.82110004
16250,,NCIH69/LX10,Ranitidine,98.72910121,0.075038355,,-6.08249449,101.5182775
16251,,NCIH69VCR/R,Ranitidine,97.81555659,0.117118546,,-6.375717904,101.558897
16252,[2],NCIH82,Ranitidine,99.49632173,0.029019282,,-1.67125399,101.555775
16253,[4],NCIH841,Ranitidine,98.2390863,0.054638465,,-8.102922997,96.4444054
16254,[3],NCIH889,Ranitidine,100.613653,0,,-7.349692477,100.9718688
16255,[1],SHP77,Ranitidine,96.58292619,0.215696466,,-5.688246139,99.8686983
16256,[4],SW1271,Ranitidine,80.47595278,0.723306624,,-7.217527376,87.890204
16257,[1],COLO668,Rapamycin,0.519789544,3.323612128,1.11E-07,-7.1123827,0.822197531
16258,[1],CORL88,Rapamycin,93.8756968,0.092533024,,15.56466606,93.98815284
16259,[3],CORL47,Rapamycin,66.81979985,1.126106114,,-7.187755303,78.83336194
16260,[4],DMS114,Rapamycin,50.19526075,2.123586563,,-9.266000713,35.06465683
16261,[2],DMS273,Rapamycin,84.05016675,0.487322675,,-6.844663963,91.04333075
16262,[1],DMS53,Rapamycin,35.92360564,2.916070788,6.89E-10,-9.55129368,80.96567991
16263,[3],DMS79,Rapamycin,91.61029154,0.160691713,,-6.913640169,76.80216056
16264,[4],NCIH1048,Rapamycin,-11.11763194,3.56080164,1.37E-09,-6.46470588,-13.64336677
16265,[3],NCIH1092,Rapamycin,75.63893346,0.98315357,,-9.207608311,77.78510704
16266,[3],NCIH1105,Rapamycin,62.98970316,0.34945648,,-5.4710833,52.80255663
16267,[4],NCIH1341,Rapamycin,56.83158373,1.789398237,,-9.279840697,62.36258321
16268,[3],NCIH1436,Rapamycin,85.21756556,0.245368369,,-6.659555885,72.72009936
16269,[3],NCIH146,Rapamycin,12.28407864,2.622037015,1.04E-05,-6.679853714,12.50963698
16270,[3],NCIH1618,Rapamycin,-65.60342783,5.166767262,5.96E-17,-5.759450752,-217.6246407
16271,[2],NCIH1694,Rapamycin,49.25653774,0.060946853,0.000204245,-4.838631998,40.46088403
16272,[3],NCIH1836,Rapamycin,19.32217413,0.573193642,0.000135486,-4.525783736,17.46082724
16273,[3],NCIH1876,Rapamycin,57.44151272,0.75924829,,-6.774690718,48.15059299
16274,[3],NCIH1930,Rapamycin,76.02945765,0.58044935,,-5.866461092,75.93728875
16275,[4],NCIH196,Rapamycin,87.38082452,0.488801814,,-8.876148359,85.58774614
16276,[3],NCIH1963,Rapamycin,66.60219431,0.190185223,,-5.563837353,51.66396447
16277,[1],NCIH2029,Rapamycin,38.75545565,2.049414885,5.57E+24,-6.645891561,48.09030797
16278,[4],NCIH2066,Rapamycin,72.03336151,0.927586152,,-7.518557371,68.60258168
16279,[3],NCIH2081,Rapamycin,86.00130253,0.187635473,,-6.3400838,71.9057292
16280,[3],NCIH209,Rapamycin,-36.89443368,4.692216729,2.31E-14,-8.079876674,-80.21654675
16281,[4],NCIH211,Rapamycin,57.50001939,1.894189097,,-9.485452247,43.56145807
16282,,NCIH2141,Rapamycin,74.97811851,0.10499211,,-4.946921557,72.38841217
16283,[2],NCIH2171,Rapamycin,80.4145451,0.087110712,,-4.91721463,73.21755225
16284,[2],NCIH446,Rapamycin,61.42163811,1.620087392,,-9.207608311,67.20004738
16285,[1],NCIH510,Rapamycin,89.99340502,0.081781259,,-5.818156412,79.79045911
16286,[2],NCIH524,Rapamycin,80.12010354,0.748745231,,-8.774690718,76.78850968
16287,[2],NCIH526,Rapamycin,38.68261554,0.023485415,1.30E-05,-4.982966661,26.58334839
16288,[3],NCIH69,Rapamycin,59.60066076,1.767624956,,-9.393618635,71.92434845
16289,,NCIH69/CPR,Rapamycin,61.6899203,1.834370304,,-9.809668302,82.63294609
16290,,NCIH69/LX10,Rapamycin,89.77022915,0.063196935,,-5.598599459,88.83332942
16291,,NCIH69VCR/R,Rapamycin,90.78505647,0.465822429,,-6.943095149,99.45536963
16292,[2],NCIH82,Rapamycin,82.25352986,0.055361396,,-5.120330794,76.62331357
16293,[4],NCIH841,Rapamycin,26.39543123,2.619067752,7.14E-06,-8.663540266,28.06274098
